discussions_count,comments_count,movie_count,screenshot_count,awards_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,class_count,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_weapon,item_slot_taunt,item_slot_misc,submitted_by_submitter
0,90,0,2,1,5.233,2,1,1,29,4253,328,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0
0,5,0,2,2,3.334,1,0,2,0,1100,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0,2,0,4,5,2.228,1,0,2,1,978,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1,18,0,4,21,12.649000000000001,4,0,1,23,1561,215,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0
0,8,0,4,4,8.153,1,0,1,0,1043,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,0,0,6,47,8.427,1,0,3,14,3707,275,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
0,38,0,3,0,2.948,1,1,1,16,2274,188,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0
0,24,0,7,0,5.644,1,1,1,13,1511,18,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0,8,0,4,6,4.244,1,1,4,12,2816,129,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0
0,3,0,3,1,2.235,1,0,1,1,933,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0,3,1,1,7,0.006,1,0,2,5,1754,68,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0,107,0,0,0,0.03,2,0,2,7,1621,90,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0,6,1,2,15,0.156,1,0,2,5,2246,117,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0,0,0,7,8,2.47,2,0,1,4,1733,80,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0
0,7,0,1,5,0.582,1,0,1,0,1399,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,5,0,3,4,3.8120000000000003,1,0,2,8,1190,44,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0
3,184,0,5,0,2.926,1,1,1,38,5295,368,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
1,26,0,4,110,6.956,1,1,2,50,11640,728,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0,5,0,10,2,133.81,2,0,1,4,1250,44,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0,5,0,4,1,0.079,1,0,1,0,1216,27,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
0,14,2,3,6,2.258,1,0,1,2,1346,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1,10,1,1,4,0.007,1,0,2,7,1881,68,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,46.0
0,15,0,3,0,5.143,1,1,1,12,1569,52,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
9,63,0,2,491,0.765,1,0,3,67,60404,1660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
0,2,0,11,4,2.537,1,0,1,1,1219,55,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
0,4,0,7,3,1.745,3,0,1,1,1045,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,7,6,2.569,1,0,1,7,1538,64,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0
1,10,0,3,0,3.99,1,1,3,2,1363,62,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0
1,268,0,0,1,2.36,2,0,2,27,5762,404,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,153.0
0,1,0,2,3,1.004,1,0,2,0,935,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0,3,0,4,15,6.852,1,0,2,19,2302,264,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,116.0
0,4,0,4,10,5.159,1,0,2,17,1412,166,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,116.0
0,4,0,3,1,10.394,3,1,1,5,435,20,0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
0,6,0,6,2,0.373,1,0,1,0,878,17,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,4,0,0.632,1,0,1,1,1073,22,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,5,0,11,11,0.41000000000000003,1,0,2,7,1832,69,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0
0,8,0,1,5,0.729,1,0,1,2,1499,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,9,0,1,1,2.721,3,1,1,4,911,10,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,15,0,11,2,2.672,2,0,2,4,1258,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,0,0,2,0,9.926,3,1,1,4,243,12,0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
0,0,0,2,1,9.549,3,1,1,2,255,15,0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
1,7,0,3,1,0.533,1,0,1,1,1443,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
3,101,0,6,3,3.502,1,1,3,59,6473,585,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0
0,44,0,30,0,0.213,1,0,1,5,1494,52,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3,21,0,5,8,3.871,1,1,1,8,1226,79,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0
1,6,0,4,5,3.594,1,1,1,6,565,37,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0
0,4,1,2,0,1.367,1,0,1,3,1239,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,0,0,7,0,1.029,1,0,1,0,1016,36,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0
0,0,0,7,0,1.043,1,0,1,0,957,29,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0
0,6,0,3,8,0.809,1,0,1,2,1722,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,1,0,2,2,0.41000000000000003,1,0,1,1,1178,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0,6,0,6,5,0.763,1,0,1,0,1557,44,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0,64,0,3,0,6.805,2,1,1,38,3925,305,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,430.0
3,124,0,5,0,5.473,6,1,1,141,7710,178,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2,19,1,2,51,2.228,2,0,5,30,4796,285,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,170.0
0,124,0,1,0,3.778,2,1,1,135,3062,225,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
0,2,1,4,3,0.008,1,0,2,3,2042,66,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,263.0
0,2,0,2,4,5.12,1,1,3,12,1938,86,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0
0,0,0,2,3,4.595,1,1,3,6,1511,41,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0
0,73,1,8,38,9.476,1,1,1,9,2210,153,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
0,5,0,3,0,4.114,1,0,1,4,882,13,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1,22,0,14,0,0.229,1,0,1,13,1705,33,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
0,3,1,2,9,0.009000000000000001,1,0,2,2,1886,66,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
0,1,0,3,0,4.452,1,1,2,8,833,68,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0
0,1,0,3,1,4.7219999999999995,1,1,2,5,1040,73,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0
0,4,0,3,4,5.13,1,1,2,7,1214,82,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0
0,24,0,3,0,3.332,1,1,2,13,2272,139,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
0,12,0,9,3,2.449,1,0,1,2,1337,48,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0
0,4,0,6,5,5.32,1,0,1,6,1333,45,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
0,6,0,4,3,3.439,1,0,2,4,989,24,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0
0,3,0,4,1,1.537,1,0,1,0,1275,37,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
0,6,0,9,3,0.17500000000000002,3,0,1,4,1114,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,8,0,2,7,1.807,1,0,1,4,1569,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0,12,0,3,9,5.924,1,0,2,4,1237,52,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
0,7,0,3,2,3.119,1,0,1,2,1144,27,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
0,3,1,8,1,2.035,1,0,1,1,949,17,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
1,7,0,4,8,2.933,1,0,1,6,1005,44,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
0,49,0,0,0,1.045,1,0,1,10,4011,135,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,11,0,9,5,1.76,1,0,2,9,1461,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,18,0,8,4,2.276,2,0,1,6,1514,48,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0
0,62,0,3,2,5.514,2,1,3,17,2559,180,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0
0,3,0,2,0,3.59,1,0,1,4,1353,35,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
0,6,0,2,2,0.275,1,0,1,2,1118,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,3,0,1,3,1.729,1,0,1,4,1264,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
10,332,1,2,7,11.658,1,1,1,340,17704,1422,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0
0,6,0,3,4,6.254,1,1,1,1,1377,28,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
11,566,0,7,35,6.483,3,1,1,286,33008,2804,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0
1,10,0,3,0,4.958,1,1,2,2,1026,21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2,214,1,5,1,8.011,2,1,3,120,12087,1209,0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,172.0
1,11,0,7,8,5.854,1,1,5,6,1871,82,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0
0,3,0,4,0,1.391,2,0,2,0,1160,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,3,0,0,2,5.347,1,1,5,2,1156,24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0
0,16,0,7,0,3.943,1,1,1,15,1597,84,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
0,3,0,5,7,2.6189999999999998,1,0,1,5,1514,47,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
3,9,1,2,17,5.174,3,1,1,8,2559,78,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
0,5,0,5,4,5.9879999999999995,1,1,3,6,942,84,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153.0
0,1,0,5,0,5.927,1,1,3,5,768,78,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153.0
0,15,0,5,30,5.51,2,1,3,12,3174,238,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0
0,3,0,4,4,5.869,2,1,1,5,1810,51,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
0,9,0,8,8,6.279,1,0,2,5,1785,59,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,263.0
0,2,0,1,0,11.567,1,0,1,1,914,12,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
0,12,0,3,8,1.5270000000000001,1,0,1,8,1834,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
1,64,1,8,0,5.034,1,1,2,86,3921,509,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,380.0
0,21,1,8,0,5.5760000000000005,1,1,4,16,2164,134,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,380.0
0,24,1,7,0,5.138,1,1,4,19,1961,157,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,380.0
4,184,0,4,15,8.609,1,0,2,314,33914,1997,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.0
1,503,1,4,9,4.474,1,0,2,267,42789,1736,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.0
2,216,0,4,3,2.078,1,0,2,152,17794,1053,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185.0
1,17,0,3,2,6.849,3,1,2,59,7079,639,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185.0
1,55,0,3,3,6.813,3,1,2,77,7565,701,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185.0
1,239,0,3,8,6.636,3,1,3,153,23399,1279,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.0
0,5,0,2,10,0.524,1,0,1,1,1103,23,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
0,4,0,6,0,3.762,1,1,1,2,1089,22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0
0,0,0,11,2,1.17,1,0,1,0,1158,22,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0
0,1,0,1,0,14.672,1,0,1,1,1089,19,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
0,21,0,5,37,5.132,4,1,3,13,5022,298,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,61.0
0,0,0,4,26,5.132,3,1,3,17,4372,263,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,61.0
3,165,0,3,1,6.401,3,1,1,55,3203,355,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,3,0.272,1,0,1,4,968,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,71,0,7,1,3.643,1,1,1,72,6873,710,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0
0,4,0,0,0,5.415,1,1,1,5,764,13,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0,6,0,4,4,5.184,1,1,2,8,764,61,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0
0,1,0,4,3,4.255,1,1,2,4,406,50,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0
1,6,0,5,22,5.596,1,1,2,15,3142,160,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0
0,8,0,1,2,1.373,1,0,1,3,1318,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,7,0,5,10,0.261,1,0,2,6,1179,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,1,0,0.657,1,0,1,2,282,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1,74,0,9,0,4.493,1,1,1,40,2599,183,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0
1,2,1,1,10,0.165,1,0,3,8,2568,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0,3,0,4,3,2.079,1,0,2,2,1107,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,4,0,1,0,5.136,1,1,5,3,836,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0
0,1,0,7,5,17.487,2,0,1,1,1316,34,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
0,4,0,1,9,1.069,1,0,1,5,1781,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0,18,0,0,0,0.434,1,0,1,4,822,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
0,6,0,9,1,0.909,1,0,1,2,1249,31,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0
0,39,1,6,0,6.655,1,1,2,13,3297,121,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0,8,0,4,3,6.323,1,1,1,4,1488,34,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0
1,22,1,64,39,10.82,3,0,3,17,2842,168,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
0,2,0,4,3,5.678,1,1,3,8,659,68,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0
1,2,0,4,2,5.674,1,1,3,8,420,49,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0
0,2,0,4,0,5.617,1,1,3,7,449,51,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0
0,2,0,5,0,4.014,1,1,3,7,364,28,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0
0,3,0,5,2,4.217,1,1,3,8,513,37,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0
0,224,0,5,0,5.496,3,1,1,69,6039,494,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
0,11,0,4,22,32.256,1,0,2,25,3782,266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0
0,2,0,5,3,7.252,1,1,3,9,808,66,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0
0,1,0,4,1,7.242,1,1,3,8,725,73,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0
0,25,1,3,0,6.673,2,1,2,5,1713,81,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0
1,107,1,4,0,4.423,1,0,2,44,7022,387,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380.0
0,35,1,4,0,9.932,1,0,2,9,3104,92,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,380.0
0,21,1,3,0,5.314,2,1,2,11,2528,120,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0
0,6,1,11,8,3.316,1,0,2,5,1715,49,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,263.0
0,19,0,3,3,3.946,1,1,1,4,1402,18,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,31,0,4,0,6.347,1,1,3,52,6251,519,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0
