discussions_count,comments_count,movie_count,screenshot_count,awards_count,link_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,posted_time,updated_time,passed_time,media_count,class_count,item_slot_count,submitted_by_submitter,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_misc,item_slot_taunt,item_slot_weapon,v1,v2,v3,v4,v5
0,2,0,2,0,0,6.548,3,1,2,12,2701,43,1,2017,2017,0,2,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.27906976744186046,2.0,2701.0,900.3333333333334,0.6666666666666666
2,36,1,2,0,2,7.162,2,1,3,139,14542,672,1,2017,2017,0,3,1,1,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0.20684523809523808,12.0,4847.333333333333,393.02702702702703,0.5
3,10,1,6,0,0,9.977,2,1,7,46,4397,214,1,2017,2021,2,7,9,1,243,1,1,1,1,1,1,1,1,1,0,1,0,0,0.21495327102803738,2.5,1099.25,399.72727272727275,0.75
27,154,1,3,0,0,12.16,4,1,3,249,35397,1950,1,2017,2017,0,4,1,1,118,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1276923076923077,5.5,1264.1785714285713,228.36774193548388,0.6
0,1777,1,3,0,0,2.577,6,1,2,85,47944,2422,1,2013,2016,2,4,2,1,426,0,0,1,0,0,1,0,0,0,0,1,0,0,0.03509496284062758,1777.0,47944.0,26.965129358830147,0.6
2,123,0,0,0,0,0.029,1,0,1,158,6709,223,1,2013,2013,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7085201793721974,41.0,2236.3333333333335,54.104838709677416,0.0
15,77,2,2,0,3,15.674,2,1,3,246,27299,1133,1,2017,2017,0,4,1,1,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0.21712268314210062,4.8125,1706.1875,349.9871794871795,0.4
1,32,0,5,0,0,6.873,3,1,2,88,9514,535,1,2017,2017,0,5,1,1,380,0,0,0,0,0,0,1,0,0,0,1,0,0,0.16448598130841122,16.0,4757.0,288.3030303030303,0.8333333333333334
2,11,0,1,0,0,7.735,1,1,5,30,5162,151,1,2017,2017,0,1,9,0,426,1,1,1,1,1,1,1,1,1,0,0,0,0,0.1986754966887417,3.6666666666666665,1720.6666666666667,430.1666666666667,0.5
1,14,1,4,0,0,6.879,8,1,1,41,1706,94,1,2013,2016,2,5,1,1,195,0,0,1,0,0,0,0,0,0,1,0,0,0,0.43617021276595747,7.0,853.0,113.73333333333333,0.6666666666666666
0,374,0,6,0,1,6.691,6,1,1,38,9652,627,1,2013,2013,0,6,1,1,114,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06060606060606061,374.0,9652.0,25.738666666666667,0.8571428571428571
1,12,0,3,0,0,5.665,1,1,3,32,3413,197,1,2017,2017,0,3,1,1,216,0,0,0,0,1,0,0,0,0,0,1,0,0,0.16243654822335024,6.0,1706.5,262.53846153846155,0.75
1,9,0,3,0,0,5.453,1,1,3,32,3613,172,1,2017,2017,0,3,1,1,216,0,0,0,0,1,0,0,0,0,1,0,0,0,0.18604651162790697,4.5,1806.5,361.3,0.75
4,221,0,7,0,1,5.384,3,1,1,299,12536,753,1,2013,2013,0,7,1,2,114,0,0,0,0,0,0,0,1,0,0,1,0,1,0.39707835325365204,44.2,2507.2,56.468468468468465,0.875
15,76,2,1,5,0,9.879,1,1,4,239,24145,1051,1,2017,2017,0,3,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2274024738344434,4.75,1509.0625,313.57142857142856,0.25
30,121,1,3,3,2,18.314,4,1,3,332,33333,1643,1,2017,2017,0,4,1,1,118,0,0,0,0,0,0,0,0,1,0,0,1,0,0.202069385270846,3.903225806451613,1075.258064516129,273.22131147540983,0.6
0,6,0,6,2,2,1.842,4,0,2,10,3081,138,1,2017,2019,1,6,8,1,4,1,1,1,1,1,1,1,0,1,0,1,0,0,0.07246376811594203,6.0,3081.0,440.14285714285717,0.8571428571428571
0,26,0,5,0,0,6.349,2,1,2,56,4120,220,1,2017,2017,0,5,1,1,179,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2545454545454545,26.0,4120.0,152.59259259259258,0.8333333333333334
0,4,0,0,0,0,9.933,2,1,5,2,741,32,1,2017,2017,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0625,4.0,741.0,148.2,0.0
0,5,0,6,0,0,5.88,7,1,3,39,3647,135,1,2017,2017,0,6,1,1,209,0,0,0,1,0,0,0,0,0,0,1,0,0,0.28888888888888886,5.0,3647.0,607.8333333333334,0.8571428571428571
0,20,0,3,0,0,5.54,2,1,3,18,3715,130,1,2017,2017,0,3,2,1,426,1,0,0,0,0,1,0,0,0,1,0,0,0,0.13846153846153847,20.0,3715.0,176.9047619047619,0.75
3,47,0,4,4,0,11.649,3,1,6,152,12818,751,1,2017,2017,0,4,9,1,74,1,1,1,1,1,1,1,1,1,0,1,0,0,0.20239680426098536,11.75,3204.5,267.0416666666667,0.8
1,9,0,5,1,0,1.494,1,0,3,35,5630,213,1,2017,2017,0,5,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1643192488262911,4.5,2815.0,563.0,0.8333333333333334
0,8,0,5,0,0,6.89,3,1,2,28,3237,147,1,2017,2017,0,5,1,1,116,0,0,0,0,0,0,0,1,0,0,1,0,0,0.19047619047619047,8.0,3237.0,359.6666666666667,0.8333333333333334
0,6,0,4,0,0,6.781,2,1,2,33,2328,72,1,2017,2017,0,4,1,1,116,0,0,0,0,0,0,0,1,0,1,0,0,0,0.4583333333333333,6.0,2328.0,332.57142857142856,0.8
0,3,0,0,0,0,4.978,1,1,7,4,365,13,1,2017,2017,0,0,9,1,65,1,1,1,1,1,1,1,1,1,0,1,0,0,0.3076923076923077,3.0,365.0,91.25,0.0
0,6,0,0,0,0,5.143,1,1,7,9,901,26,1,2017,2017,0,0,9,1,65,1,1,1,1,1,1,1,1,1,0,1,0,0,0.34615384615384615,6.0,901.0,128.71428571428572,0.0
10,45,0,4,0,0,6.891,2,1,2,195,13429,735,1,2017,2017,0,4,1,1,430,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2653061224489796,4.090909090909091,1220.8181818181818,291.9347826086956,0.8
0,17,0,4,0,0,7.053,2,1,3,61,4483,243,1,2017,2017,0,4,1,1,216,0,0,0,0,0,0,0,1,0,1,0,0,0,0.25102880658436216,17.0,4483.0,249.05555555555554,0.8
5,41,0,3,2,0,6.953,2,1,2,179,13518,655,1,2017,2017,0,3,1,1,430,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2732824427480916,6.833333333333333,2253.0,321.85714285714283,0.75
0,64,0,2,0,0,3.102,3,1,1,19,4070,389,1,2013,2013,0,2,1,1,209,0,0,0,0,0,0,0,0,1,0,1,0,0,0.04884318766066838,64.0,4070.0,62.61538461538461,0.6666666666666666
0,207,0,4,0,0,3.272,5,1,1,84,9368,712,1,2013,2013,0,4,1,1,209,0,0,0,0,0,0,0,0,1,1,0,0,0,0.11797752808988764,207.0,9368.0,45.03846153846154,0.8
1,2262,0,3,0,0,6.792,8,1,1,245,67449,3459,1,2013,2013,0,3,1,1,209,0,0,0,0,0,0,0,0,1,0,1,0,0,0.07082971957213068,1131.0,33724.5,29.805125939019,0.75
8,35,0,5,0,0,9.361,1,1,3,60,8986,369,1,2017,2017,0,5,4,1,102,1,0,0,1,0,1,0,1,0,1,0,0,0,0.16260162601626016,3.888888888888889,998.4444444444445,249.61111111111111,0.8333333333333334
5,36,0,6,0,0,6.879,1,1,3,160,10026,687,1,2017,2017,0,6,1,1,102,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2328966521106259,6.0,1671.0,270.97297297297297,0.8571428571428571
3,19,0,6,0,0,6.498,1,1,3,113,9218,467,1,2017,2017,0,6,1,1,102,0,0,1,0,0,0,0,0,0,1,0,0,0,0.24197002141327623,4.75,2304.5,460.9,0.8571428571428571
0,5,0,8,1,0,6.936,1,0,2,29,3056,136,1,2017,2017,0,8,9,0,172,1,1,1,1,1,1,1,1,1,0,0,0,0,0.21323529411764705,5.0,3056.0,509.3333333333333,0.8888888888888888
1,243,0,2,0,0,3.157,6,1,1,36,6641,422,1,2013,2013,0,2,1,1,111,0,0,0,0,1,0,0,0,0,0,1,0,0,0.08530805687203792,121.5,3320.5,27.2172131147541,0.6666666666666666
2,46,0,5,0,0,9.678,1,1,4,54,8069,444,1,2017,2017,0,5,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.12162162162162163,15.333333333333334,2689.6666666666665,171.68085106382978,0.8333333333333334
0,14,1,2,0,0,0.218,1,0,4,12,5079,116,1,2017,2017,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344827586206896,14.0,5079.0,338.6,0.5
1,1340,0,5,1,0,4.955,8,1,1,109,39530,2477,1,2013,2013,0,5,1,1,95,0,1,0,0,0,0,0,0,0,0,1,0,0,0.04400484457004441,670.0,19765.0,29.478001491424312,0.8333333333333334
1,21,0,7,0,0,3.787,1,0,2,49,3561,226,1,2018,2020,2,7,9,0,21,1,1,1,1,1,1,1,1,1,0,0,0,0,0.2168141592920354,10.5,1780.5,161.86363636363637,0.875
0,1767,0,5,0,0,3.934,3,1,4,128,40481,1965,1,2013,2013,0,5,1,1,117,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06513994910941476,1767.0,40481.0,22.896493212669682,0.8333333333333334
26,137,0,5,3,0,5.249,2,1,4,133,23978,1025,1,2018,2018,0,5,1,1,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0.12975609756097561,5.074074074074074,888.074074074074,173.7536231884058,0.8333333333333334
0,0,0,0,0,0,7.799,1,1,4,1,106,4,1,2018,2018,0,0,9,1,43,1,1,1,1,1,1,1,1,1,0,1,0,0,0.25,0.0,106.0,106.0,0.0
0,0,0,0,0,0,6.152,1,1,5,0,147,8,1,2018,2018,0,0,9,1,95,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,147.0,147.0,0.0
0,1,0,0,0,0,6.152,1,1,5,0,87,4,1,2018,2018,0,0,9,1,95,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,1.0,87.0,43.5,0.0
0,0,0,0,0,0,6.152,1,1,5,0,57,5,1,2018,2018,0,0,9,1,95,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,57.0,57.0,0.0
0,0,0,0,0,0,6.153,1,1,5,0,63,4,1,2018,2018,0,0,9,1,95,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,63.0,63.0,0.0
0,0,0,0,0,0,6.15,1,1,5,2,339,9,1,2018,2018,0,0,9,1,95,1,1,1,1,1,1,1,1,1,0,1,0,0,0.2222222222222222,0.0,339.0,339.0,0.0
0,1,0,0,0,0,8.728,4,1,3,3,321,10,1,2018,2018,0,0,9,1,37,1,1,1,1,1,1,1,1,1,0,1,0,0,0.3,1.0,321.0,160.5,0.0
0,0,0,0,0,0,8.9,3,1,3,0,89,4,1,2018,2018,0,0,9,1,37,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,89.0,89.0,0.0
0,0,0,0,0,0,8.624,2,1,3,2,146,7,1,2018,2018,0,0,9,1,37,1,1,1,1,1,1,1,1,1,0,1,0,0,0.2857142857142857,0.0,146.0,146.0,0.0
0,0,0,3,0,0,10.215,1,1,4,0,26,1,1,2018,2018,0,3,9,1,210,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,26.0,26.0,0.75
0,0,0,3,0,0,7.259,1,1,4,0,34,1,1,2018,2018,0,3,9,1,210,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,34.0,34.0,0.75
0,0,0,3,0,0,8.766,1,1,4,0,47,2,1,2018,2018,0,3,9,1,210,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,47.0,47.0,0.75
2,719,0,3,0,0,5.524,2,1,2,36,20111,952,1,2013,2014,1,3,1,1,85,0,0,0,1,0,0,0,0,0,1,0,0,0,0.037815126050420166,239.66666666666666,6703.666666666667,27.931944444444444,0.75
21,65,0,7,0,0,6.904,1,1,2,202,32246,1133,1,2018,2018,0,7,1,1,179,0,0,0,0,0,1,0,0,0,0,1,0,0,0.17828773168578993,2.9545454545454546,1465.7272727272727,488.57575757575756,0.875
0,0,0,0,0,0,4.741,1,1,4,3,1256,17,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.17647058823529413,0.0,1256.0,1256.0,0.0
0,0,0,0,0,0,4.741,1,1,4,1,1204,16,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0625,0.0,1204.0,1204.0,0.0
0,0,0,0,0,0,4.741,1,1,4,1,1285,16,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0625,0.0,1285.0,1285.0,0.0
0,19,0,0,0,0,0.017,1,0,2,101,5126,129,1,2013,2013,0,0,5,1,2,1,0,0,1,1,1,1,0,0,1,0,0,0,0.7829457364341085,19.0,5126.0,256.3,0.0
4,46,0,0,1,0,0.024,1,0,1,314,9012,292,1,2013,2013,0,0,7,1,2,1,1,1,1,1,0,1,1,0,0,0,0,1,1.0753424657534247,9.2,1802.4,191.74468085106383,0.0
0,2,0,0,0,0,6.27,1,1,4,4,1425,19,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.21052631578947367,2.0,1425.0,475.0,0.0
0,8,0,0,0,0,6.27,1,1,4,8,1804,37,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.21621621621621623,8.0,1804.0,200.44444444444446,0.0
0,0,0,0,0,0,8.219,3,1,3,3,259,8,1,2018,2018,0,0,9,1,37,1,1,1,1,1,1,1,1,1,0,1,0,0,0.375,0.0,259.0,259.0,0.0
1,1,0,0,0,0,8.353,3,1,3,2,783,18,1,2018,2018,0,0,9,1,37,1,1,1,1,1,1,1,1,1,0,1,0,0,0.1111111111111111,0.5,391.5,391.5,0.0
0,1,0,0,0,0,10.595,1,1,12,7,468,10,1,2018,2018,0,0,9,0,135,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1.0,468.0,234.0,0.0
0,0,0,0,0,0,10.597,1,1,12,1,130,8,1,2018,2018,0,0,9,0,135,1,1,1,1,1,1,1,1,1,0,0,0,0,0.125,0.0,130.0,130.0,0.0
0,0,0,0,0,0,10.597,1,1,12,3,220,9,1,2018,2018,0,0,9,0,135,1,1,1,1,1,1,1,1,1,0,0,0,0,0.3333333333333333,0.0,220.0,220.0,0.0
0,0,0,0,0,0,10.307,1,1,12,3,280,8,1,2018,2018,0,0,9,0,135,1,1,1,1,1,1,1,1,1,0,0,0,0,0.375,0.0,280.0,280.0,0.0
0,2,0,0,0,0,3.926,2,1,7,1,1309,11,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.09090909090909091,2.0,1309.0,436.3333333333333,0.0
0,2,0,0,0,0,3.927,1,1,7,0,1250,13,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,2.0,1250.0,416.6666666666667,0.0
0,3,0,0,0,0,3.927,1,1,7,2,1398,19,1,2018,2018,0,0,9,1,172,1,1,1,1,1,1,1,1,1,0,1,0,0,0.10526315789473684,3.0,1398.0,349.5,0.0
0,8,0,0,0,0,0.021,1,0,1,15,834,15,1,2013,2013,0,0,9,1,17,1,1,1,1,1,1,1,1,1,0,1,0,0,1.0,8.0,834.0,92.66666666666667,0.0
0,9,0,0,0,0,0.02,1,0,1,67,1677,57,1,2013,2013,0,0,9,1,17,1,1,1,1,1,1,1,1,1,0,1,0,0,1.1754385964912282,9.0,1677.0,167.7,0.0
2,12,0,0,2,0,0.026,1,0,1,56,3367,78,1,2013,2013,0,0,1,1,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0.717948717948718,4.0,1122.3333333333333,259.0,0.0
0,7,0,0,0,1,5.733,1,1,2,3,1634,33,1,2018,2018,0,0,9,1,25,1,1,1,1,1,1,1,1,1,0,1,0,0,0.09090909090909091,7.0,1634.0,204.25,0.0
1,0,0,0,0,1,5.734,1,1,2,0,1109,19,1,2018,2018,0,0,9,1,25,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0,0.0,554.5,1109.0,0.0
0,2,0,0,0,1,5.734,1,1,2,1,1210,19,1,2018,2018,0,0,9,1,25,1,1,1,1,1,1,1,1,1,0,1,0,0,0.05263157894736842,2.0,1210.0,403.3333333333333,0.0
0,2,0,0,0,1,5.738,1,1,2,2,1626,21,1,2018,2018,0,0,9,1,25,1,1,1,1,1,1,1,1,1,0,1,0,0,0.09523809523809523,2.0,1626.0,542.0,0.0
0,854,0,4,0,0,6.736,8,1,1,39,41156,1103,1,2012,2013,1,4,1,1,85,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03535811423390753,854.0,41156.0,48.135672514619884,0.8
0,740,0,3,0,0,0.865,5,0,1,25,36271,776,1,2012,2012,0,3,1,1,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0.03221649484536082,740.0,36271.0,48.94871794871795,0.75
2,69,0,0,0,0,0.017,1,0,1,65,4477,109,1,2013,2013,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5963302752293578,23.0,1492.3333333333333,63.957142857142856,0.0
0,3,0,0,0,1,13.355,3,0,2,11,534,22,1,2013,2013,0,0,1,1,114,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,3.0,534.0,133.5,0.0
0,47,0,5,1,0,5.474,8,0,2,85,4259,201,1,2013,2013,0,5,1,1,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4228855721393035,47.0,4259.0,88.72916666666667,0.8333333333333334
0,6,0,1,0,0,8.171,4,0,2,31,1013,69,1,2013,2013,0,1,1,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4492753623188406,6.0,1013.0,144.71428571428572,0.5
0,4,0,0,0,1,9.495,4,0,2,6,353,18,1,2013,2013,0,0,1,1,114,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,4.0,353.0,70.6,0.0
0,3,0,1,0,0,7.991,2,0,2,27,877,45,1,2013,2013,0,1,1,1,39,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6,3.0,877.0,219.25,0.5
0,7,0,0,0,0,2.777,3,0,1,21,984,31,1,2013,2013,0,0,1,1,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6774193548387096,7.0,984.0,123.0,0.0
0,4,0,0,0,0,8.1,5,0,2,27,592,47,1,2013,2013,0,0,1,1,118,0,0,1,0,0,0,0,0,0,1,0,0,0,0.574468085106383,4.0,592.0,118.4,0.0
0,2,0,0,0,0,8.147,4,0,1,12,448,25,1,2013,2013,0,0,1,1,118,0,0,0,1,0,0,0,0,0,1,0,0,0,0.48,2.0,448.0,149.33333333333334,0.0
0,13,0,3,0,0,6.87,2,0,2,10,885,29,1,2013,2013,0,3,1,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3448275862068966,13.0,885.0,63.214285714285715,0.75
2,371,1,1,2,0,1.404,1,0,2,394,26062,803,1,2012,2012,0,2,1,1,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0.49066002490660027,123.66666666666667,8687.333333333334,70.05913978494624,0.3333333333333333
2,30,0,0,0,1,24.111,6,0,3,155,2743,199,1,2013,2013,0,0,1,1,114,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7788944723618091,10.0,914.3333333333334,88.48387096774194,0.0
0,7,0,0,0,0,4.096,5,0,3,10,2620,35,1,2013,2013,0,0,1,1,209,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2857142857142857,7.0,2620.0,327.5,0.0
0,5,0,1,0,0,5.295,4,0,2,23,766,36,1,2013,2013,0,1,1,1,39,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6388888888888888,5.0,766.0,127.66666666666667,0.5
0,22,0,6,0,0,0.18,3,0,1,9,1974,57,1,2013,2013,0,6,9,1,10,1,1,1,1,1,1,1,1,1,0,1,0,0,0.15789473684210525,22.0,1974.0,85.82608695652173,0.8571428571428571
0,6,0,0,0,0,5.483,2,0,2,30,1234,49,1,2013,2013,0,0,1,1,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6122448979591837,6.0,1234.0,176.28571428571428,0.0
0,5,0,3,0,0,8.036,2,0,1,16,597,41,1,2013,2013,0,3,1,1,426,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3902439024390244,5.0,597.0,99.5,0.75
1,10,0,0,0,0,9.388,4,1,3,20,2101,54,1,2013,2016,2,0,9,1,426,1,1,1,1,1,1,1,1,1,1,0,0,0,0.37037037037037035,5.0,1050.5,191.0,0.0
0,19,0,0,2,0,13.361,4,0,3,67,2513,168,1,2013,2013,0,0,1,1,426,0,0,0,0,0,0,1,0,0,0,1,0,0,0.39880952380952384,19.0,2513.0,125.65,0.0
0,6,0,0,0,0,13.308,2,0,3,13,757,46,1,2013,2013,0,0,1,1,426,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2826086956521739,6.0,757.0,108.14285714285714,0.0
0,4,0,0,0,0,8.162,5,0,2,22,676,37,1,2013,2013,0,0,1,1,426,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5945945945945946,4.0,676.0,135.2,0.0
0,3,0,3,0,0,5.585,3,1,3,13,823,46,1,2013,2015,2,3,1,1,85,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2826086956521739,3.0,823.0,205.75,0.75
0,28,0,0,0,1,11.955,3,0,3,39,2401,78,1,2013,2013,0,0,9,1,114,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,28.0,2401.0,82.79310344827586,0.0
0,6,0,0,0,0,5.582,4,0,5,24,1112,44,1,2013,2013,0,0,1,1,426,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5454545454545454,6.0,1112.0,158.85714285714286,0.0
4,36,0,8,0,0,5.993,2,0,2,97,8201,522,1,2018,2018,0,8,9,0,74,1,1,1,1,1,1,1,1,1,0,0,0,0,0.18582375478927204,7.2,1640.2,221.64864864864865,0.8888888888888888
0,27,0,1,0,0,13.511,15,0,2,81,2401,123,1,2013,2013,0,1,1,1,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6585365853658537,27.0,2401.0,85.75,0.5
0,4,0,3,0,0,13.58,9,0,1,21,554,48,1,2013,2013,0,3,1,1,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4375,4.0,554.0,110.8,0.75
0,7,0,0,0,0,5.373,8,0,2,14,666,32,1,2013,2013,0,0,1,1,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4375,7.0,666.0,83.25,0.0
0,13,0,3,0,0,5.345,7,0,2,12,979,49,1,2013,2013,0,3,1,1,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0.24489795918367346,13.0,979.0,69.92857142857143,0.75
0,9,0,3,0,0,24.094,7,0,1,40,1346,72,1,2013,2013,0,3,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5555555555555556,9.0,1346.0,134.6,0.75
0,1,0,3,0,0,5.357,4,0,2,29,810,45,1,2013,2013,0,3,1,1,210,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6444444444444445,1.0,810.0,405.0,0.75
0,3,0,2,0,0,5.319,4,0,1,11,545,39,1,2013,2013,0,2,1,1,210,0,0,0,0,0,0,1,0,0,1,0,0,0,0.28205128205128205,3.0,545.0,136.25,0.6666666666666666
0,0,0,2,0,0,8.043,4,0,2,21,648,44,1,2013,2013,0,2,1,1,210,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4772727272727273,0.0,648.0,648.0,0.6666666666666666
0,12,1,1,0,0,7.99,4,0,3,43,1208,77,1,2013,2013,0,2,1,1,210,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5584415584415584,12.0,1208.0,92.92307692307692,0.3333333333333333
0,5,2,2,0,0,5.366,4,0,3,14,701,34,1,2013,2013,0,4,1,1,210,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4117647058823529,5.0,701.0,116.83333333333333,0.4
0,4,0,2,0,0,8.13,4,0,3,14,623,31,1,2013,2013,0,2,1,1,210,0,0,0,1,0,0,0,0,0,1,0,0,0,0.45161290322580644,4.0,623.0,124.6,0.6666666666666666
0,12,0,3,0,0,3.176,9,0,3,26,1465,56,1,2013,2013,0,3,1,1,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4642857142857143,12.0,1465.0,112.6923076923077,0.75
0,4,0,0,0,0,5.522,8,1,1,15,601,28,1,2013,2013,0,0,1,1,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5357142857142857,4.0,601.0,120.2,0.0
0,2,0,0,0,0,5.259,3,0,1,15,373,20,1,2013,2013,0,0,1,1,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,2.0,373.0,124.33333333333333,0.0
0,0,0,0,0,0,7.963,3,0,1,32,494,36,1,2013,2013,0,0,1,1,61,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8888888888888888,0.0,494.0,494.0,0.0
1,4,0,0,1,0,9.635,3,0,1,21,506,33,1,2013,2013,0,0,9,1,61,1,1,1,1,1,1,1,1,1,1,0,0,0,0.6363636363636364,2.0,253.0,101.2,0.0
0,0,0,0,0,0,28.089,4,0,1,19,287,28,1,2013,2013,0,0,9,1,61,1,1,1,1,1,1,1,1,1,1,0,0,0,0.6785714285714286,0.0,287.0,287.0,0.0
0,7,0,0,0,0,28.695,4,0,1,23,540,30,1,2013,2013,0,0,9,1,61,1,1,1,1,1,1,1,1,1,1,0,0,0,0.7666666666666667,7.0,540.0,67.5,0.0
0,8,0,0,0,0,14.145,3,0,1,55,1379,76,1,2013,2013,0,0,2,1,266,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7236842105263158,8.0,1379.0,153.22222222222223,0.0
0,1,0,0,0,0,0.055,1,0,1,0,52,0,1,2013,2020,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,52.0,26.0,0.0
0,0,0,0,0,0,8.334,4,1,5,2,1067,13,1,2018,2018,0,0,9,1,31,1,1,1,1,1,1,1,1,1,0,1,0,0,0.15384615384615385,0.0,1067.0,1067.0,0.0
0,1,0,0,0,0,8.335,4,1,5,2,1004,15,1,2018,2018,0,0,9,1,31,1,1,1,1,1,1,1,1,1,0,1,0,0,0.13333333333333333,1.0,1004.0,502.0,0.0
0,0,0,0,0,0,8.335,4,1,5,2,1052,12,1,2018,2018,0,0,9,1,31,1,1,1,1,1,1,1,1,1,0,1,0,0,0.16666666666666666,0.0,1052.0,1052.0,0.0
0,1,0,0,0,0,8.334,6,1,5,7,1456,22,1,2018,2018,0,0,9,1,31,1,1,1,1,1,1,1,1,1,0,1,0,0,0.3181818181818182,1.0,1456.0,728.0,0.0
0,0,0,0,0,0,6.594,4,1,5,2,1524,20,1,2018,2018,0,0,9,1,31,1,1,1,1,1,1,1,1,1,0,1,0,0,0.1,0.0,1524.0,1524.0,0.0
4,1225,2,3,0,0,4.286,10,1,2,192,38543,1312,1,2013,2013,0,5,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.14634146341463414,245.0,7708.6,31.438009787928223,0.5
0,2,0,0,0,1,8.622,3,1,5,6,1643,31,1,2018,2018,0,0,9,1,263,1,1,1,1,1,1,1,1,1,0,1,0,0,0.1935483870967742,2.0,1643.0,547.6666666666666,0.0
0,1,0,0,0,1,8.63,2,1,5,8,1295,19,1,2018,2018,0,0,9,1,263,1,1,1,1,1,1,1,1,1,0,1,0,0,0.42105263157894735,1.0,1295.0,647.5,0.0
